Customer,Product_Group,Recency,Avg_Price_L3Y,Revenue_L12,Customer_Size,l3y_volume,standard_cost,l12_sales_vol,Current_Price,node,segment,lnvolume,lnAvg_Price_L3Y,lin_reg,elasticity,AVG_PE
2637085,Product_A,12,39.7,144,538.46,7.18,10,2.4,43.67,35.716822,1,1.9712993830601329,3.681351187693145,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2637161,Product_A,9,47.6,160,1466.05,14.75,10,4.9,52.36,41.500467,2,2.691243082785829,3.8628327612373745,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637175,Product_A,8,38.0,139,189.08,3.66,10,1.2,41.8,35.716822,1,1.297463147413275,3.6375861597263857,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2637212,Product_A,5,41.9,316,2142.86,13.89,10,4.6,46.09,51.164471,6,2.6311691567662523,3.735285826928092,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637234,Product_A,8,41.0,184,1131.73,10.84,10,3.6,45.1,46.553909,4,2.3832429960115,3.713572066704308,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2637283,Product_A,6,41.6,151,5091.87,17.97,10,6.0,45.76,41.500467,2,2.8887037007954675,3.728100167267218,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637349,Product_A,4,46.9,183,4937.0,10.59,10,3.5,51.59,46.553909,4,2.359910159613315,3.8480176754522337,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2637392,Product_A,12,46.8,172,235.97,3.68,10,1.2,51.48,41.500467,2,1.3029127521808397,3.845883202923601,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637420,Product_A,10,45.5,526,1196.2,18.79,10,6.3,50.05,51.164471,6,2.933324813425374,3.817712325956905,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637429,Product_A,3,43.7,480,3889.28,54.03,10,18.0,48.07,51.164471,6,3.9895394478559743,3.7773481021015445,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637460,Product_A,9,42.6,162,527.71,7.1,10,2.4,46.86,41.500467,2,1.9600947840472698,3.751854253275325,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637522,Product_A,3,38.5,918,2559.5,38.2,10,12.7,42.35,51.164471,6,3.6428355156125294,3.6506582412937387,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637554,Product_A,7,38.6,590,4565.04,22.38,10,7.5,42.46,51.164471,6,3.108167702883779,3.653252276470785,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637560,Product_A,1,34.8,400,36904.67,32.77,10,10.9,38.28,42.45049,3,3.489513462710723,3.5496173867804286,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2637655,Product_A,3,38.9,162,1742.58,10.86,10,3.6,42.79,41.500467,2,2.3850863145057892,3.6609942506244004,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637670,Product_A,1,22.0,451,40811.95,107.05,10,35.7,24.2,31.596296,0,4.6732960150356915,3.091042453358316,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
2637705,Product_A,1,46.7,174,2028.07,3.74,10,1.2,51.37,49.046667,5,1.3190856114264407,3.8437441646748516,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
2637811,Product_A,1,37.1,819,9338.93,65.96,10,22.0,40.81,42.45049,3,4.189048497691398,3.6136169696133895,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2637816,Product_A,10,47.3,177,349.92,3.74,10,1.2,52.03,46.553909,4,1.3190856114264407,3.856510295497887,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2637842,Product_A,7,43.3,150,462.09,7.16,10,2.4,47.63,41.500467,2,1.9685099809725544,3.768152635008444,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637851,Product_A,7,43.6,171,1109.2,18.47,10,6.2,47.96,41.500467,2,2.9161477942111484,3.775057150354989,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637863,Product_A,11,46.5,348,1100.3,7.48,10,2.5,51.15,51.164471,6,2.012232791986386,3.8394523125933104,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2637869,Product_A,5,36.1,134,632.35,6.6,10,2.2,39.71,35.716822,1,1.8870696490323797,3.586292865338835,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2637891,Product_A,6,41.1,154,21675.95,3.74,10,1.2,45.21,41.500467,2,1.3190856114264407,3.716008121502189,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2637914,Product_A,8,48.3,189,1128.41,11.22,10,3.7,53.13,46.553909,4,2.4176979000945504,3.877431560658527,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2638057,Product_A,9,49.6,187,1168.69,10.67,10,3.6,54.56,46.553909,4,2.367436065313662,3.903990833730882,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2638071,Product_A,3,31.0,116,4396.7,35.74,10,11.9,34.1,35.716822,1,3.576270509731282,3.4339872044851463,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2638186,Product_A,1,34.3,1233,5920.58,91.86,10,30.6,37.73,51.164471,6,4.520265678897648,3.535145354171894,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2638209,Product_A,4,47.2,179,704.91,7.48,10,2.5,51.92,46.553909,4,2.012232791986386,3.8543938925915096,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2638759,Product_A,12,32.1,133,361.83,7.88,10,2.6,35.31,35.716822,1,2.064327903869788,3.4688560301359703,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2638765,Product_A,2,50.1,213,964.71,7.78,10,2.6,55.11,51.164471,6,2.0515563381903004,3.914021008090819,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2638876,Product_A,9,38.9,266,2487.66,35.06,10,11.7,42.79,51.164471,6,3.5570608794930885,3.6609942506244004,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2638918,Product_A,2,48.6,1120,10317.47,91.09,10,30.4,53.46,42.45049,3,4.511848028756718,3.883623530906448,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2639126,Product_A,1,48.8,2653,30103.26,120.1,10,40.0,53.68,42.45049,3,4.788324729085938,3.8877303128591016,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2639210,Product_A,2,32.9,288,4020.33,47.13,10,15.7,36.19,51.164471,6,3.8529097409356394,3.493472657771326,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639414,Product_A,2,47.4,182,651.09,7.36,10,2.5,52.14,46.553909,4,1.9960599327407849,3.858622228701031,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2639579,Product_A,9,49.3,170,447.16,6.47,10,2.2,54.23,41.500467,2,1.8671761085128091,3.8979240810486444,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2639630,Product_A,7,48.2,343,1039.79,17.4,10,5.8,53.02,51.164471,6,2.856470206220483,3.8753590210565547,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639656,Product_A,2,47.5,1285,6186.28,56.62,10,18.9,52.25,51.164471,6,4.036362279683754,3.8607297110405954,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639667,Product_A,8,43.6,511,2970.92,36.91,10,12.3,47.96,51.164471,6,3.608482517041907,3.775057150354989,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639679,Product_A,9,47.3,176,508.27,10.74,10,3.6,52.03,46.553909,4,2.3739750890807185,3.856510295497887,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2639697,Product_A,1,26.2,186,56271.99,18.29,10,6.1,28.82,31.596296,0,2.906354462402774,3.265759410767051,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
2639703,Product_A,2,49.1,393,1775.12,11.12,10,3.7,54.01,51.164471,6,2.4087452888224363,3.893859034800475,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639822,Product_A,3,42.5,519,6248.84,42.27,10,14.1,46.75,51.164471,6,3.7440776145786985,3.7495040759303713,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639850,Product_A,5,42.9,331,20735.02,24.61,10,8.2,47.19,42.45049,3,3.2031528644029645,3.758871825933971,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2639875,Product_A,4,49.7,183,838.45,7.25,10,2.4,54.67,46.553909,4,1.9810014688665833,3.906004933102583,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2639878,Product_A,7,49.8,183,183.19,3.68,10,1.2,54.78,46.553909,4,1.3029127521808397,3.9080149840306073,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2639887,Product_A,2,51.3,192,343.42,3.74,10,1.2,56.43,46.553909,4,1.3190856114264407,3.937690752176724,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2639916,Product_A,3,48.2,379,2401.6,28.55,10,9.5,53.02,51.164471,6,3.351656936102019,3.8753590210565547,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2639928,Product_A,1,48.5,174,544.58,11.26,10,3.8,53.35,49.046667,5,2.421256622711544,3.8815637979434374,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
2639929,Product_A,8,48.8,156,649.39,6.84,10,2.3,53.68,41.500467,2,1.922787731634459,3.8877303128591016,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2639942,Product_A,1,38.9,463,9208.08,43.57,10,14.5,42.79,42.45049,3,3.774368840129351,3.6609942506244004,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2639995,Product_A,2,40.0,594,3671.78,47.8,10,15.9,44.0,51.164471,6,3.86702563949741,3.6888794541139363,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640021,Product_A,3,48.4,370,1136.51,21.5,10,7.2,53.24,51.164471,6,3.068052935133617,3.879499813722586,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640048,Product_A,1,50.1,169,4849.96,3.37,10,1.1,55.11,49.046667,5,1.2149127443642704,3.914021008090819,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
2640053,Product_A,2,48.6,323,1456.71,21.17,10,7.1,53.46,51.164471,6,3.0525850851467737,3.883623530906448,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640091,Product_A,3,44.2,162,2990.07,18.1,10,6.0,48.62,41.500467,2,2.89591193827178,3.7887247890836524,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2640097,Product_A,2,50.5,198,1048.38,7.54,10,2.5,55.55,46.553909,4,2.020222182019865,3.9219733362813143,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2640171,Product_A,3,49.0,731,3710.58,48.81,10,16.3,53.9,51.164471,6,3.887935209899056,3.8918202981106265,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640214,Product_A,2,51.3,186,186.11,3.63,10,1.2,56.43,46.553909,4,1.2892326482767593,3.937690752176724,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2640242,Product_A,8,45.0,345,2761.49,25.49,10,8.5,49.5,51.164471,6,3.238286218388024,3.8066624897703196,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640329,Product_A,1,48.7,361,87604.69,11.14,10,3.7,53.57,31.596296,0,2.410542234499138,3.885679030088544,"{'intercept_': 9.27666951451969, 'coef_': array([-1.45293861])}",9.27666951451969,6.710931309193553
2640344,Product_A,4,48.4,557,5892.96,49.73,10,16.6,53.24,51.164471,6,3.906608372726647,3.879499813722586,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2640405,Product_A,2,48.8,158,1123.57,17.14,10,5.7,53.68,49.046667,5,2.8414149131696336,3.8877303128591016,"{'intercept_': 3.1201860417757703, 'coef_': array([-0.28304676])}",3.1201860417757703,6.710931309193553
2640459,Product_A,8,47.9,182,3125.63,10.84,10,3.6,52.69,46.553909,4,2.3832429960115,3.8691155044168695,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2640460,Product_A,8,48.8,362,12837.19,27.96,10,9.3,53.68,42.45049,3,3.3307749173656096,3.8877303128591016,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2640479,Product_A,9,47.0,154,167634.95,3.27,10,1.1,51.7,41.500467,2,1.184789984909162,3.8501476017100584,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2640490,Product_A,3,46.2,177,4918.3,11.18,10,3.7,50.82,46.553909,4,2.414126467726953,3.832979798087693,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2640910,Product_A,3,41.4,162,1661.88,18.6,10,6.2,45.54,41.500467,2,2.9231615807191558,3.7232808808312687,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2641382,Product_A,4,44.2,215,1903.07,15.64,10,5.2,48.62,51.164471,6,2.7498317351171653,3.7887247890836524,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2641405,Product_A,3,46.3,819,7139.36,65.53,10,21.8,50.93,51.164471,6,4.182508053051405,3.835141961092188,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2642257,Product_A,5,55.4,216,884.09,11.22,10,3.7,60.94,51.164471,6,2.4176979000945504,4.014579593753238,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643100,Product_A,9,43.5,148,965.42,6.76,10,2.3,47.85,41.500467,2,1.9110228900548727,3.7727609380946383,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2643290,Product_A,4,38.5,331,2551.73,34.5,10,11.5,42.35,51.164471,6,3.5409593240373143,3.6506582412937387,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643399,Product_A,7,52.9,207,3021.33,11.23,10,3.7,58.19,51.164471,6,2.418588768750352,3.9684033388642534,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643506,Product_A,6,45.3,181,12436.05,7.48,10,2.5,49.83,42.45049,3,2.012232791986386,3.8133070324889884,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2643516,Product_A,6,62.0,476,2374.94,19.13,10,6.4,68.2,51.164471,6,2.9512577834521614,4.127134385045092,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643538,Product_A,2,65.8,246,323.08,3.74,10,1.2,72.38,51.164471,6,1.3190856114264407,4.186619838331271,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643551,Product_A,2,31.3,288,2697.6,30.88,10,10.3,34.43,51.164471,6,3.4301087251565754,3.4436180975461075,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643577,Product_A,12,61.6,239,769.1,7.49,10,2.5,67.76,51.164471,6,2.0135687975291283,4.120661870539474,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643607,Product_A,10,59.9,227,612.73,7.9,10,2.6,65.89,51.164471,6,2.066862759472976,4.092676505121403,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643634,Product_A,3,28.8,260,3734.73,28.27,10,9.4,31.68,51.164471,6,3.341801171705499,3.3603753871419,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643641,Product_A,1,65.8,246,301.19,3.74,10,1.2,72.38,51.164471,6,1.3190856114264407,4.186619838331271,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643644,Product_A,8,59.0,254,559.88,8.32,10,2.8,64.9,51.164471,6,2.1186622548331173,4.07753744390572,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643661,Product_A,1,59.8,261,615.54,7.9,10,2.6,65.78,51.164471,6,2.066862759472976,4.091005660956586,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643812,Product_A,2,65.8,274,329.48,4.16,10,1.4,72.38,51.164471,6,1.425515074273172,4.186619838331271,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643826,Product_A,10,49.9,215,608.29,8.32,10,2.8,54.89,51.164471,6,2.1186622548331173,3.910021002757473,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643868,Product_A,3,54.9,2241,14043.63,118.9,10,39.6,60.39,42.45049,3,4.778282803696737,4.005513348515485,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2643887,Product_A,3,60.1,471,1624.54,19.13,10,6.4,66.11,51.164471,6,2.9512577834521614,4.096009841541162,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643932,Product_A,8,55.5,217,4987.6,11.64,10,3.9,61.05,51.164471,6,2.454447442303292,4.0163830207523885,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643936,Product_A,3,62.6,246,909.73,7.48,10,2.5,68.86,51.164471,6,2.012232791986386,4.136765278106052,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643947,Product_A,10,59.9,227,612.55,7.9,10,2.6,65.89,51.164471,6,2.066862759472976,4.092676505121403,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2643952,Product_A,9,63.9,266,428.86,4.16,10,1.4,70.29,51.164471,6,1.425515074273172,4.157319361383489,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2644041,Product_A,1,55.9,1008,5769.82,86.42,10,28.8,61.49,51.164471,6,4.459219130503787,4.023564380161053,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2644155,Product_A,4,44.5,182,3432.55,41.19,10,13.7,48.95,46.553909,4,3.718195508447989,3.7954891891721947,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2644168,Product_A,10,63.2,509,2969.27,27.01,10,9.0,69.52,51.164471,6,3.2962071678045244,4.146304301152812,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2644355,Product_A,1,42.5,994,8833.07,70.29,10,23.4,46.75,42.45049,3,4.252629541187814,3.7495040759303713,"{'intercept_': 5.242900417117241, 'coef_': array([-0.2691711])}",5.242900417117241,6.710931309193553
2644486,Product_A,6,46.0,208,1866.77,19.54,10,6.5,50.6,51.164471,6,2.972463646614637,3.828641396489095,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2644488,Product_A,6,29.3,111,902.67,17.31,10,5.8,32.23,35.716822,1,2.851284369188118,3.3775875160230218,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2645135,Product_A,3,42.6,179,1028.14,14.96,10,5.0,46.86,46.553909,4,2.7053799725463312,3.751854253275325,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2645523,Product_A,8,31.1,102,247.78,6.98,10,2.3,34.21,35.716822,1,1.9430489167742813,3.4372078191851885,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2645853,Product_A,3,37.0,334,2075.33,26.18,10,8.7,40.7,51.164471,6,3.264995760481754,3.6109179126442243,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2645978,Product_A,8,46.9,202,580.58,8.32,10,2.8,51.59,46.553909,4,2.1186622548331173,3.8480176754522337,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2646788,Product_A,11,46.3,182,2187.9,11.18,10,3.7,50.93,46.553909,4,2.414126467726953,3.835141961092188,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2647779,Product_A,2,46.3,982,3216.97,37.04,10,12.3,50.93,51.164471,6,3.6119984097779785,3.835141961092188,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2648848,Product_A,2,49.3,500,1131.11,16.0,10,5.3,54.23,51.164471,6,2.772588722239781,3.8979240810486444,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2648881,Product_A,7,54.7,409,1239.35,11.22,10,3.7,60.17,51.164471,6,2.4176979000945504,4.001863709427935,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2650288,Product_A,6,43.6,168,488.7,11.22,10,3.7,47.96,41.500467,2,2.4176979000945504,3.775057150354989,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2651218,Product_A,1,38.3,632,2725.69,29.92,10,10.0,42.13,51.164471,6,3.3985271531062766,3.6454498961866,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2652107,Product_A,5,54.7,212,523.66,7.49,10,2.5,60.17,51.164471,6,2.0135687975291283,4.001863709427935,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2653053,Product_A,6,34.5,133,535.45,7.44,10,2.5,37.95,35.716822,1,2.0068708488450007,3.5409593240373143,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2653541,Product_A,1,44.9,331,1634.72,15.37,10,5.1,49.39,51.164471,6,2.7324175575505043,3.8044377947482086,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2653921,Product_A,7,45.4,887,1296.1,19.54,10,6.5,49.94,51.164471,6,2.972463646614637,3.8155121050473024,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2653922,Product_A,3,40.6,369,1491.09,27.03,10,9.0,44.66,51.164471,6,3.2969473602883563,3.703768066607687,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2654104,Product_A,1,34.2,279,1471.95,18.7,10,6.2,37.62,51.164471,6,2.928523523860541,3.5322256440685598,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2654389,Product_A,10,40.3,165,3325.16,11.23,10,3.7,44.33,41.500467,2,2.418588768750352,3.696351468952637,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2654916,Product_A,9,28.1,117,184.15,4.16,10,1.4,30.91,35.716822,1,1.425515074273172,3.3357695763397,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2654918,Product_A,2,35.3,424,5065.4,73.33,10,24.4,38.83,51.164471,6,4.294969802105708,3.563882963939251,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2655251,Product_A,3,38.6,144,418.67,3.74,10,1.2,42.46,35.716822,1,1.3190856114264407,3.653252276470785,"{'intercept_': 3.968844375944699, 'coef_': array([-0.55282215])}",3.968844375944699,6.710931309193553
2655283,Product_A,3,42.2,1481,4088.53,74.81,10,24.9,46.42,51.164471,6,4.314951565884313,3.742420221041966,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2655612,Product_A,4,46.2,159,1940.54,14.67,10,4.9,50.82,41.500467,2,2.6858045921548905,3.832979798087693,"{'intercept_': 7.791230885275283, 'coef_': array([-1.52279876])}",7.791230885275283,6.710931309193553
2655853,Product_A,6,49.0,204,351.94,4.16,10,1.4,53.9,51.164471,6,1.425515074273172,3.8918202981106265,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2657697,Product_A,4,50.5,395,1638.97,22.1,10,7.4,55.55,51.164471,6,3.095577608523707,3.9219733362813143,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2657972,Product_A,2,44.3,367,2018.44,15.39,10,5.1,48.73,51.164471,6,2.733717947850788,3.7909846770510898,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
2659846,Product_A,10,45.6,191,702.44,7.49,10,2.5,50.16,46.553909,4,2.0135687975291283,3.8199077165203406,"{'intercept_': 6.768306562405984, 'coef_': array([-1.19685004])}",6.768306562405984,6.710931309193553
2659943,Product_A,3,56.4,210,643.85,7.48,10,2.5,62.04,51.164471,6,2.012232791986386,4.032469158504013,"{'intercept_': 7.352321168603478, 'coef_': array([-1.14285895])}",7.352321168603478,6.710931309193553
